"","name","cmnt","like","year","month","day","hour"
"4232","Gulnur Ikhabatova","Не могу судить за дерзость и смелость фотки, ваше тело-делайте с ним что хотите,тока вот боюсь сглазят,то что касается темы многое из того что написали правда. Но ИМХО некоторое табу и рамки должны быть, всему свое время. Мы не Запад. У нас менталитет. Его не выведешь.",8,2016,4,22,4
"4237","Ирина Кудрицкая","многие рамки перестали приносить пользу...",0,2016,4,22,5
"4242","Gulnur Ikhabatova","Может быть. Не спорю",0,2016,4,22,6
"4247","Beibit Shahibaev","Ууууфффф",1,2016,4,22,4
"4252","Дина Сулейменова","Мне за Тебя стыдно!!! 🙈",7,2016,4,22,4
"4257","Nurlan Alimkhodzhaev","👍🏼🌺",0,2016,4,22,4
"4262","Alexey Shmateyev","годно",1,2016,4,22,4
"4267","Alevtina Aleiner","Это как первобытные увидели гром и молнию )) кто то сразу креститься стал, кто то упал ниц перед карой Божией, кто то грозит жертвоприношением и карой за грехи)))",7,2016,4,22,4
"4272","Gulnara Mussina","Они и есть первобытные, дикари одним словом. Сами многие такие же, но только за закрытыми дверями 😄",4,2016,4,22,5
"4277","Gulnara Mussina","Лицемеры, которым "" стыдно"", давайте каждый будет отвечать за себя, а не учить других, тем более - более развитых, более смелых и продвинутых женщин!",8,2016,4,22,4
"4282","Alevtina Aleiner","Красивая девочка Асель. Но они тебя съедят.",5,2016,4,22,5
"4287","Serik Mambetov","Людям стыдно за нее. А ходить по пляжу в таком же купальнике не стыдно?",7,2016,4,22,5
"4292","Булат Сыздыков","Отличная фигура.",2,2016,4,22,5
"4297","Kulibek Bakitbek","Kulibek Bakitbek Kulibek Bakitbek's photo.",4,2016,4,22,5
"4303","Aizhan Kuatbayeva","😂😂😂",0,2016,4,22,5
"4308","Marlen Jumaliev","в последнее время очень часто слышу выражение ""Мир поменялся"" или ""мир меняется"" о том, что сейчас всё и везде открыто и доступно, что мы должны меняться и стремится избегать традиционных стереотипов или других этнических табу. Конечно, сейчас в эпоху",2,2016,4,22,5
"4313","Anara Battalova","Шикарная!!!👍👏💐😘",2,2016,4,22,5
"4318","Gulsim Mojanova","Четко написано! )))",2,2016,4,22,5
"4323","Владимир Куприн","Надо сделать селфи со всех сторон и сделать сферический снимок. Пусть гедонисты и завистники вытекут насмерть.",3,2016,4,22,5
"4328","Maral Dossova","везет, такая худая...",0,2016,4,22,5
"4333","Ирина Кудрицкая","Асель, полагаю, вы затронули тему не национального характера, а общечеловеческого!",6,2016,4,22,5
"4338","Zhanat Makulbekova","👍",0,2016,4,22,5
"4343","Евгения Писаревская","Смело!! Молодец!!!",2,2016,4,22,5
"4348","Mehri Mehy","Так их - так их. МОЛОДЕЦ !!!",1,2016,4,22,5
"4353","Таңат Баянғали Ұлы Баянғали","Қазақтан садақа кет",3,2016,4,22,5
"4358","Kanat Dalet","Уродка! Думаешь что хочу, то и делаю?",4,2016,4,22,5
"4363","Вячеслав Рейтз","Вы очень смелая женщина! Уважаю!",2,2016,4,22,5
"4368","Khassanov Roma","Надо подкачаться и тоже что-нить написать в таком стиле: не судите по телу, узрите харизму и все такое smile emoticon",2,2016,4,22,5
